date,symbol,target_weight
2024-01-01,A,0.59999999999999998
2024-01-01,B,0.40000000000000002
2024-01-02,A,0.59999999999999998
2024-01-02,B,0.40000000000000002
2024-01-03,A,0
2024-01-03,B,0.90000000000000002
2024-01-04,A,-0.40000000000000002
2024-01-04,B,0.5
2024-01-05,A,-0.40000000000000002
2024-01-05,B,0.5
2024-01-08,A,0.5
2024-01-08,B,0.5
2024-01-09,A,0.5
2024-01-09,B,0.5
2024-01-10,A,0
2024-01-10,B,0
2024-01-11,A,0
2024-01-11,B,0
2024-01-12,A,0.69999999999999996
2024-01-12,B,0.29999999999999999
2024-01-15,A,0.29999999999999999
2024-01-15,B,0.69999999999999996
2024-01-16,A,1
2024-01-16,B,0
